trade_date,exchange_id,rzye,rzmre,rzche,rqye,rqmcl,rzrqye,rqyl
20250925,SZSE,1189507289110.0,153542042775.0,146967745938.0,5340994686.0,20772064.0,1194848283796.0,706423443.0
20250924,SSE,1223547870961.0,138192656692.0,131190332660.0,11643858035.0,62928584.0,1235191728996.0,2420303329.0
20250924,BSE,7750723050.0,702622239.0,2270199961.0,269149.0,0.0,7750992199.0,11634.0
20250924,SZSE,1182824219536.0,147862323027.0,140665653759.0,5338540489.0,25598070.0,1188162760025.0,706362351.0
20250923,SSE,1216573602443.0,129816185154.0,131545099613.0,11451646974.0,85951061.0,1228025249417.0,2411682237.0
20250923,SZSE,1175677355700.0,147285935937.0,146278626455.0,5294400960.0,37709244.0,1180971756660.0,707890309.0
20250923,BSE,7790150567.0,719396044.0,2250896017.0,839328.0,13169.0,7790989895.0,59131.0
20250922,BSE,7809343516.0,657529537.0,2163581112.0,434679.0,8963.0,7809778195.0,46418.0
20250922,SSE,1218337102598.0,129250320135.0,118541500884.0,11363249668.0,49384490.0,1229700352266.0,2386292541.0
20250922,SZSE,1174696727720.0,126531830420.0,118025366414.0,5325437395.0,21148945.0,1180022165115.0,701689083.0
20250919,SSE,1207639982663.0,124577227517.0,126146044385.0,11313305187.0,57708592.0,1218953287850.0,2398201730.0
20250919,BSE,7761263124.0,774562979.0,2292976230.0,504368.0,38037.0,7761767492.0,46568.0
20250919,SZSE,1166208694207.0,133211026893.0,135739188663.0,5261120961.0,25196734.0,1171469815168.0,711364110.0
20250918,SSE,1209224986941.0,179844070489.0,180322651301.0,11453319865.0,67648579.0,1220678306806.0,2414932275.0
20250918,BSE,7773798178.0,1035958021.0,2644955536.0,388238.0,4400.0,7774186416.0,12931.0
20250918,SZSE,1168760821555.0,191794733711.0,193893799578.0,5252071244.0,32707268.0,1174012892799.0,712357794.0
20250917,SSE,1209726836235.0,131278891480.0,127369253300.0,11672528879.0,55364025.0,1221399365114.0,2434622005.0
20250917,BSE,7908676987.0,946740111.0,2559889533.0,426923.0,3000.0,7909103910.0,12830.0
20250917,SZSE,1170886231176.0,151493057554.0,142702632897.0,5249047766.0,19717110.0,1176135278942.0,707607381.0
20250916,SSE,1205855997868.0,136661848267.0,124444973748.0,11587827777.0,59587162.0,1217443825645.0,2436750664.0
20250916,BSE,7843553453.0,874513695.0,2485960700.0,455138.0,26585.0,7844008591.0,36915.0
20250916,SZSE,1162111678866.0,147560347040.0,137203832414.0,5252449509.0,18341849.0,1167364128375.0,712891115.0
20250915,SSE,1193651838103.0,126074002488.0,116393054038.0,11514261220.0,53650111.0,1205166099323.0,2422148337.0
20250915,BSE,7872309330.0,855038166.0,2512744255.0,651452.0,5494.0,7872960782.0,25793.0
20250915,SZSE,1151775828724.0,138509399462.0,129800933779.0,5184129264.0,26481310.0,1156959957988.0,718508702.0
20250912,SSE,1183985455849.0,143019562670.0,135462407780.0,11447903131.0,66256344.0,1195433358980.0,2416507947.0
20250912,BSE,7865765200.0,1059745593.0,2738263691.0,645454.0,6584.0,7866410654.0,21200.0
20250912,SZSE,1143112251645.0,152808453731.0,149149994425.0,5158466178.0,19898180.0,1148270717823.0,710131732.0
20250911,SSE,1176441846643.0,135731678646.0,132625525227.0,11523946846.0,78734425.0,1187965793489.0,2409019837.0
20250911,BSE,7765595138.0,1006560209.0,2620708279.0,648971.0,785.0,7766244109.0,19468.0
20250911,SZSE,1139474307484.0,156988777479.0,145712243995.0,5218642650.0,39907882.0,1144692950134.0,715086164.0
20250910,SSE,1173348380718.0,103660698840.0,101339657260.0,11323946475.0,103361137.0,1184672327193.0,2417086024.0
20250910,BSE,7694014801.0,795693332.0,2378914495.0,855821.0,8944.0,7694870622.0,27399.0
20250910,SZSE,1128226257663.0,117930659694.0,114647366076.0,4999290078.0,14910328.0,1133225547741.0,698660839.0
20250909,SSE,1171038610850.0,117253987464.0,112456462765.0,11214394246.0,100125863.0,1182253005096.0,2362689875.0
20250909,BSE,7698239358.0,1132750081.0,2702764526.0,682279.0,4086.0,7698921637.0,19555.0
20250909,SZSE,1124758045579.0,117164513709.0,116001417209.0,5007636797.0,33515349.0,1129765682376.0,705774107.0
20250908,BSE,7663004108.0,1564050658.0,3176190533.0,550003.0,315.0,7663554111.0,16169.0
20250908,SSE,1166259101553.0,128685602232.0,118067385596.0,11069632529.0,94304210.0,1177328734082.0,2313482569.0
20250908,SZSE,1123620902486.0,149145515809.0,133649136731.0,4948336383.0,30486401.0,1128569238869.0,687636259.0
20250905,SSE,1155650042274.0,119223737896.0,116432762000.0,10834174579.0,89617801.0,1166484216853.0,2266093408.0
20250905,BSE,7511300907.0,1531212231.0,3351183691.0,892762.0,10799.0,7512193669.0,29854.0
20250905,SZSE,1108145619779.0,137162781878.0,132947737054.0,4913107950.0,34321704.0,1113058727729.0,695215130.0
20250904,SSE,1152873400598.0,127420754800.0,131960684857.0,10604655570.0,73839090.0,1163478056168.0,2270717615.0
20250904,BSE,7363336580.0,1130656818.0,3034682523.0,766843.0,16585.0,7364103423.0,28765.0
20250904,SZSE,1103973787664.0,137760727976.0,142900080877.0,4727950440.0,27804426.0,1108701738104.0,692054310.0
20250903,SSE,1157433653512.0,123099984492.0,123736687863.0,11025400826.0,66375827.0,1168459054338.0,2321757636.0
20250903,BSE,7350311915.0,957987530.0,3024508064.0,577000.0,5156.0,7350888915.0,19880.0
20250903,SZSE,1109129858843.0,136231688445.0,134010643430.0,4921124541.0,33960790.0,1114050983384.0,709821369.0
20250902,SSE,1158103408143.0,148858063767.0,151300381519.0,11156698124.0,68480254.0,1169260106267.0,2323005694.0
20250902,BSE,7330878600.0,1169196209.0,3277118854.0,510647.0,3954.0,7331389247.0,17678.0
20250902,SZSE,1106932028669.0,164577973684.0,170543001537.0,4928786189.0,22557118.0,1111860814858.0,696812512.0
20250901,SSE,1160569079901.0,156185015686.0,136518368029.0,11199402381.0,72624476.0,1171768482282.0,2307036791.0
20250901,BSE,7332550847.0,1010291657.0,2903006833.0,633020.0,5108.0,7333183867.0,20532.0
20250901,SZSE,1112927076663.0,165845904432.0,150047129277.0,4962744362.0,27586379.0,1117889821025.0,720318897.0
20250829,SSE,1140926430398.0,154568014653.0,146186513446.0,11009642468.0,111637879.0,1151936072866.0,2289178985.0
20250829,BSE,7371489990.0,1076784524.0,2957876449.0,473751.0,600.0,7371963741.0,15724.0
20250829,SZSE,1097174084089.0,164898940738.0,156183174394.0,4867120563.0,35865467.0,1102041204652.0,711635451.0
20250828,SSE,1132570872138.0,161262104033.0,152035181568.0,10692466446.0,92991183.0,1143263338584.0,2245093025.0
20250828,BSE,7385177182.0,926423163.0,2820392293.0,431957.0,200.0,7385609139.0,15124.0
20250828,SZSE,1088486218109.0,174167797048.0,167146574973.0,4793016420.0,51359958.0,1093279234529.0,704845983.0
20250827,SSE,1123366079378.0,171044804741.0,159450175260.0,10487404945.0,56656741.0,1133853484323.0,2214543854.0
20250827,BSE,7472418777.0,1300096520.0,3053507546.0,593935.0,11796.0,7473012712.0,26020.0
20250827,SZSE,1081515537553.0,191458717512.0,182853689049.0,4654680779.0,23490892.0,1086170218332.0,683776829.0
20250826,SSE,1111818503020.0,141555463718.0,130868889353.0,10728914966.0,52587398.0,1122547417986.0,2220392481.0
20250826,BSE,7379052054.0,1205948486.0,2964393862.0,468545.0,300.0,7379520599.0,15824.0
20250826,SZSE,1072962265008.0,160148083521.0,151546843878.0,4722246353.0,27809711.0,1077684511361.0,690841783.0
20250825,SSE,1101191689087.0,180248653564.0,163414281581.0,10700072404.0,101273051.0,1111891761491.0,2220009555.0
20250825,BSE,7375642096.0,1408303645.0,3045318444.0,533543.0,2000.0,7376175639.0,17524.0
20250825,SZSE,1064402743957.0,192399479660.0,176325935128.0,4656391932.0,31908550.0,1069059135889.0,682611777.0
20250822,SSE,1084422264740.0,142438483342.0,136471354066.0,10414986677.0,52287300.0,1094837251417.0,2191773345.0
20250822,BSE,7337123664.0,1146175020.0,2709038074.0,475663.0,200.0,7337599327.0,15524.0
20250822,SZSE,1048366428877.0,153038038935.0,150538402672.0,4526509322.0,26815355.0,1052892938199.0,675152976.0
20250821,SSE,1078533040383.0,119913898726.0,122992465243.0,10416299107.0,116464661.0,1088949339490.0,2246790514.0
20250821,BSE,7506071985.0,1338690610.0,2910719545.0,753695.0,17499.0,7506825680.0,43323.0
20250821,SZSE,1045912846412.0,139902062255.0,137731995926.0,4426139370.0,19396552.0,1050338985782.0,673383271.0
20250820,SZSE,1043773808880.0,140161026583.0,132664905411.0,4417518908.0,25328798.0,1048191327788.0,676661368.0
20250820,BSE,7551641281.0,1419494893.0,2978632105.0,815545.0,9000.0,7552456826.0,34923.0
20250820,SSE,1081643142709.0,122795716331.0,114901397315.0,10181736990.0,107113056.0,1091824879699.0,2173672738.0
20250819,SZSE,1036301961768.0,154184592474.0,141777696390.0,4384761641.0,25296022.0,1040686723409.0,680816638.0
20250819,BSE,7414790428.0,2050984294.0,3592217731.0,781097.0,17881.0,7415571525.0,32905.0
20250819,SSE,1073793365520.0,136326181325.0,119681171818.0,9798001512.0,65762618.0,1083591367032.0,2125043361.0
20250818,SZSE,1023931329352.0,174408950780.0,154578166820.0,4372403655.0,18930975.0,1028303733007.0,673084167.0
20250818,BSE,6992123403.0,1873158667.0,3452307438.0,717374.0,42199.0,6992840777.0,54123.0
20250818,SSE,1057181453687.0,150348942711.0,131033486886.0,9830780399.0,84572219.0,1067012234086.0,2131018015.0
20250815,SSE,1037756675565.0,116644891364.0,112739519277.0,9729385016.0,46143028.0,1047486060581.0,2117624390.0
20250815,SZSE,1004140457234.0,129710552410.0,125945167837.0,4313782304.0,21432008.0,1008454239538.0,670411834.0
20250815,BSE,6701448224.0,1001803621.0,2545583184.0,377122.0,2425.0,6701825346.0,13573.0
20250814,SSE,1033902792626.0,114363547456.0,109491212948.0,9839810411.0,61657414.0,1043742603037.0,2164176168.0
20250814,BSE,6750647711.0,993004809.0,2539025679.0,539415.0,15332.0,6751187126.0,26481.0
20250814,SZSE,1000403501842.0,127403795406.0,123332990378.0,4310427231.0,19479180.0,1004713929073.0,677650456.0
20250813,SSE,1029063342369.0,107997600571.0,104460574612.0,9823615226.0,53207030.0,1038886957595.0,2147540531.0
20250813,BSE,6617431975.0,874974369.0,2342651607.0,304256.0,0.0,6617736231.0,11597.0
20250813,SZSE,996380108320.0,126629489316.0,118408382652.0,4366264825.0,16651095.0,1000746373145.0,671526724.0
20250812,SSE,1025570739113.0,89593629630.0,85766666779.0,9885488624.0,73728381.0,1035456227737.0,2177838957.0
20250812,SZSE,988210811163.0,103545597204.0,99282266942.0,4282038044.0,13798406.0,992492849207.0,669443961.0
20250812,BSE,6583748757.0,842984571.0,2366451866.0,589005.0,210.0,6584337762.0,20738.0
20250811,SSE,1021792143441.0,91368606488.0,82250405481.0,9747748407.0,55907251.0,1031539891848.0,2158715053.0
20250811,BSE,6510212586.0,883340394.0,2409118533.0,697050.0,4200.0,6510909636.0,24965.0
20250811,SZSE,983897895225.0,102904854754.0,95210150166.0,4249466867.0,13363187.0,988147362092.0,667388019.0
20250808,SSE,1012720239760.0,79022966138.0,80032762175.0,9939215366.0,53215199.0,1022659455126.0,2234386261.0
20250808,BSE,6405772212.0,762751697.0,2323454556.0,589738.0,0.0,6406361950.0,20765.0
20250808,SZSE,976233125276.0,87060382182.0,89465371916.0,4216873488.0,18410485.0,980449998764.0,697212025.0
20250807,SSE,1013801673272.0,87406746439.0,86606136918.0,9967062084.0,77856536.0,1023768735356.0,2242781782.0
20250807,BSE,6429211646.0,897137524.0,2533417709.0,656297.0,1000.0,6429867943.0,24002.0
20250807,SZSE,978687253262.0,98740656442.0,95752077740.0,4243850390.0,14741924.0,982931103652.0,695126634.0
20250806,SSE,1013209625471.0,81335719469.0,77274150157.0,9856426980.0,58699737.0,1023066052451.0,2215801170.0
20250806,BSE,6375789054.0,947708174.0,2455791636.0,812058.0,6560.0,6376601112.0,31311.0
20250806,SZSE,975748158627.0,94928441489.0,90273438315.0,4223078851.0,12890828.0,979971237478.0,693590265.0
20250805,SSE,1009444473177.0,78162132954.0,73749762882.0,9782498389.0,58490376.0,1019226971566.0,2227230163.0
20250805,BSE,6220949517.0,618215085.0,2059633787.0,705472.0,3799.0,6221654989.0,30150.0
20250805,SZSE,970645340530.0,84779276851.0,80351038114.0,4165051652.0,15565309.0,974810392182.0,692440299.0
20250804,SSE,1005089414853.0,76112372615.0,69551359700.0,9632775597.0,52859371.0,1014722190450.0,2209607610.0
20250804,BSE,6243754446.0,553678432.0,2015328186.0,689333.0,14333.0,6244443779.0,31876.0
20250804,SZSE,966271337651.0,75754809595.0,70714247136.0,4074997115.0,16790403.0,970346334766.0,684463484.0
20250801,SSE,998672967968.0,77026104789.0,79282987427.0,9515301212.0,38608831.0,1008188269180.0,2172875800.0
20250801,BSE,6234193826.0,561105135.0,1977590799.0,550211.0,5000.0,6234744037.0,22796.0
20250801,SZSE,961366934795.0,79934554846.0,82248135209.0,4067384326.0,11955705.0,965434319121.0,698644389.0
20250731,SSE,1000962510610.0,101652870208.0,101666828005.0,9679217234.0,60680753.0,1010641727844.0,2194249956.0
20250731,BSE,6329160943.0,735415746.0,2130913082.0,718333.0,9530.0,6329879276.0,29326.0
20250731,SZSE,963735700741.0,102306783083.0,101574321064.0,4119366325.0,33469572.0,967855067066.0,712549927.0
20250730,SSE,1001228435294.0,98475537687.0,98057511642.0,9967863343.0,64561312.0,1011196298637.0,2235899335.0
20250730,BSE,6340477287.0,845119526.0,2224592822.0,773329.0,22204.0,6341250616.0,34859.0
20250730,SZSE,963026295418.0,95158229009.0,93913762194.0,4183911653.0,13885340.0,967210207071.0,698222983.0
20250729,SSE,1000835545965.0,101223617126.0,90231062488.0,9969780284.0,89819415.0,1010805326249.0,2228547211.0
20250729,BSE,6333597948.0,772868371.0,2129024457.0,369288.0,7799.0,6333967236.0,16639.0
20250729,SZSE,961251790706.0,96064390929.0,91706508970.0,4249974105.0,22885288.0,965501764811.0,699004673.0
20250728,SSE,989896449187.0,95800002795.0,84047486942.0,9732031594.0,100666768.0,999628480781.0,2178074955.0
20250728,BSE,6287135214.0,770070036.0,1988824586.0,422809.0,41815.0,6287558023.0,52407.0
20250728,SZSE,956919105007.0,94946051437.0,87441566099.0,4197626774.0,16171139.0,961116731781.0,691310092.0
20250725,SSE,978189855705.0,95043976729.0,89858195555.0,9447821049.0,60546160.0,987637676754.0,2135435568.0
20250725,BSE,6206382998.0,803235008.0,2066733168.0,310625.0,16106.0,6206693623.0,18291.0
20250725,SZSE,949444309063.0,87768131158.0,87347452254.0,4140236575.0,23795640.0,953584545638.0,686498344.0
20250724,SSE,973054656825.0,100272742345.0,97844119627.0,9481188848.0,50181694.0,982535845673.0,2130540634.0
20250724,BSE,6256845590.0,915755106.0,2183981601.0,9439.0,0.0,6256855029.0,2185.0
20250724,SZSE,949057508072.0,94700039676.0,90999374240.0,4141303301.0,13441391.0,953198811373.0,679314751.0
20250723,SSE,970692921044.0,98115701458.0,96934152581.0,9457345282.0,55738430.0,980150266326.0,2163990513.0
20250723,BSE,6184531924.0,1021161774.0,2308071617.0,251150.0,2700.0,6184783074.0,14001.0
20250723,SZSE,945394597041.0,92698925403.0,91230871497.0,4087046801.0,19081035.0,949481643842.0,688404854.0
20250722,SSE,969571695398.0,102230430172.0,92128635311.0,9537572924.0,89392233.0,979109268322.0,2190596411.0
20250722,BSE,6173149193.0,1160940783.0,2432106766.0,610712.0,10399.0,6173759905.0,26201.0
20250722,SZSE,943868541601.0,97517693074.0,92481641412.0,4121107509.0,23749815.0,947989649110.0,684679240.0
20250721,SSE,959608797230.0,85947710330.0,78510185553.0,9301776577.0,52571054.0,968910573807.0,2149350986.0
20250721,BSE,6080837120.0,899199239.0,2170599005.0,288051.0,0.0,6081125171.0,17802.0
20250721,SZSE,938875976337.0,90821447948.0,82973818940.0,4050633113.0,13716330.0,942926609450.0,672963120.0
20250718,SSE,952191948293.0,71434848411.0,72091106495.0,9170013483.0,79439336.0,961361961776.0,2158580976.0
20250718,BSE,5922777086.0,625881883.0,1946996858.0,622859.0,0.0,5923399945.0,53020.0
20250718,SZSE,931052422793.0,81937506047.0,83145610855.0,3998228901.0,11744260.0,935050651694.0,675481048.0
20250717,BSE,5963317012.0,651658452.0,1957448924.0,843475.0,2800.0,5964160487.0,66037.0
20250717,SSE,952872205457.0,67896322812.0,65087154429.0,9231401372.0,42627283.0,962103606829.0,2154264464.0
20250717,SZSE,932321724737.0,84102384124.0,79810297281.0,4012294685.0,17577250.0,936334019422.0,676917763.0
20250716,SSE,950076970726.0,64004529159.0,59438143460.0,9160999490.0,50426605.0,959237970216.0,2152271723.0
20250716,BSE,5918798658.0,526536985.0,1823239309.0,825578.0,7000.0,5919624236.0,68636.0
20250716,SZSE,928088733717.0,74893210266.0,72598800488.0,3929790289.0,13613149.0,932018524006.0,676767589.0
20250715,SSE,945528632364.0,72830999554.0,70104836585.0,9192915184.0,76544685.0,954721547548.0,2154777632.0
20250715,BSE,5906413965.0,610137318.0,1942370031.0,768170.0,435.0,5907182135.0,62436.0
20250715,SZSE,925828291723.0,85370682563.0,83115378888.0,3949124103.0,22259340.0,929777415826.0,691181574.0
20250714,SSE,942837358485.0,66548721716.0,61440730154.0,9132049320.0,47049603.0,951969407805.0,2127172877.0
20250714,BSE,5911298360.0,613700929.0,1958309605.0,779475.0,0.0,5912077835.0,62001.0
20250714,SZSE,923574876040.0,72055432526.0,76235005890.0,3933417307.0,12497168.0,927508293347.0,684943944.0
20250711,SSE,937752116945.0,83904105366.0,81810813121.0,9242498493.0,54816722.0,946994615438.0,2170487011.0
20250711,BSE,5902814850.0,655444171.0,2013252810.0,772195.0,0.0,5903587045.0,62001.0
20250711,SZSE,918930968750.0,85718886198.0,85574651492.0,3965200071.0,16313999.0,922896168821.0,696923463.0
20250710,SSE,935691412605.0,65024526606.0,62254803053.0,9296074858.0,56275034.0,944987487463.0,2190324816.0
20250710,BSE,5988249128.0,618726385.0,2017709303.0,1142659.0,3199.0,5989391787.0,83300.0
20250710,SZSE,918824699044.0,75682477824.0,73781689200.0,3911897560.0,19880770.0,922736596604.0,695625688.0
20250709,SSE,932960493605.0,63520117716.0,61614712233.0,9172919906.0,39596940.0,942133413511.0,2174212506.0
20250709,BSE,5919311946.0,627543369.0,1992360366.0,1049539.0,0.0,5920361485.0,80101.0
20250709,SZSE,916856976222.0,76054033635.0,74076836032.0,3886062923.0,12804670.0,920743039145.0,690569420.0
20250708,SSE,931076466397.0,62568783373.0,60306673948.0,9200540155.0,55441384.0,940277006552.0,2188916022.0
20250708,BSE,5918823582.0,641151983.0,2040828681.0,1151982.0,10800.0,5919975564.0,83301.0
20250708,SZSE,914898150576.0,75771776701.0,72508021229.0,3836207357.0,17528501.0,918734357933.0,691671177.0
20250707,SSE,928827818949.0,49857500699.0,46720755866.0,9180230317.0,39989131.0,938008049266.0,2212540145.0
20250707,BSE,5910403355.0,520034260.0,1958138788.0,886633.0,200.0,5911289988.0,72701.0
20250707,SZSE,911667461773.0,59156259101.0,55932742939.0,3793385687.0,15753766.0,915460847460.0,688945622.0
20250704,SSE,925702841567.0,60022301707.0,63188964501.0,9105204865.0,81482663.0,934808046432.0,2192533383.0
20250704,BSE,5864359218.0,654830328.0,2060741867.0,891805.0,4799.0,5865251023.0,73101.0
20250704,SZSE,908479427856.0,70538867836.0,73619408669.0,3774019809.0,16344975.0,912253447665.0,688512252.0
20250703,SSE,928887433388.0,52403657575.0,51585950564.0,8963008315.0,55705569.0,937850441703.0,2151675306.0
20250703,BSE,5919626380.0,657024331.0,2024791179.0,875129.0,22000.0,5920501509.0,68302.0
20250703,SZSE,911580254700.0,66973917800.0,64369166660.0,3779541299.0,14798084.0,915359795999.0,698209600.0
20250702,SSE,928080643653.0,55260348418.0,54057302442.0,8865272383.0,54287976.0,936945916036.0,2135502120.0
20250702,BSE,5900684776.0,778050812.0,2144025577.0,823368.0,24200.0,5901508144.0,50152.0
20250702,SZSE,909004971033.0,64562133593.0,64653837127.0,3740761760.0,28368878.0,912745732793.0,698555465.0
20250701,SSE,926895132373.0,57962494465.0,56468786765.0,8931368943.0,115430090.0,935826501316.0,2157096536.0
